protein	stretch_length	letter	group	pfam_id
ENSP00000490722	24	H	Hs_ps1-2	PF10034.8
ENSP00000490722	22	H	Hs_ps1-2	PF10034.8
ENSP00000490722	21	H	Hs_ps1-2	PF10034.8
ENSP00000490722	3	H	Hs_ps1-2	PF10034.8
ENSP00000490722	10	H	Hs_ps1-2	PF10034.8
ENSP00000490722	10	H	Hs_ps1-2	PF10034.8
ENSP00000490722	13	H	Hs_ps1-2	PF10034.8
ENSP00000490722	10	H	Hs_ps1-2	PF10034.8
ENSP00000490722	4	H	Hs_ps1-2	PF10034.8
ENSP00000490722	6	H	Hs_ps1-2	PF10034.8
ENSP00000490722	8	L	Hs_ps1-2	PF10034.8
ENSP00000490722	4	L	Hs_ps1-2	PF10034.8
ENSP00000490722	3	L	Hs_ps1-2	PF10034.8
ENSP00000490722	8	L	Hs_ps1-2	PF10034.8
ENSP00000490722	1	L	Hs_ps1-2	PF10034.8
ENSP00000490722	6	L	Hs_ps1-2	PF10034.8
ENSP00000490722	18	L	Hs_ps1-2	PF10034.8
ENSP00000490722	3	L	Hs_ps1-2	PF10034.8
ENSP00000490722	4	L	Hs_ps1-2	PF10034.8
ENSP00000490722	7	L	Hs_ps1-2	PF10034.8
ENSP00000490722	5	L	Hs_ps1-2	PF10034.8
ENSP00000490722	2	L	Hs_ps1-2	PF10034.8
ENSP00000490722	3	L	Hs_ps1-2	PF10034.8
ENSP00000490722	3	L	Hs_ps1-2	PF10034.8
ENSP00000490722	5	L	Hs_ps1-2	PF10034.8
ENSP00000490722	5	L	Hs_ps1-2	PF10034.8
ENSP00000490722	8	L	Hs_ps1-2	PF10034.8
ENSP00000490722	16	L	Hs_ps1-2	PF10034.8
ENSP00000490722	2	L	Hs_ps1-2	PF10034.8
ENSP00000490722	2	L	Hs_ps1-2	PF10034.8
ENSP00000490722	1	L	Hs_ps1-2	PF10034.8
ENSP00000490722	8	L	Hs_ps1-2	PF10034.8
ENSP00000490722	6	L	Hs_ps1-2	PF10034.8
ENSP00000490722	2	L	Hs_ps1-2	PF10034.8
ENSP00000490722	3	L	Hs_ps1-2	PF10034.8
ENSP00000490722	8	L	Hs_ps1-2	PF10034.8
ENSP00000490722	4	L	Hs_ps1-2	PF10034.8
ENSP00000490722	4	L	Hs_ps1-2	PF10034.8
ENSP00000490722	2	L	Hs_ps1-2	PF10034.8
ENSP00000490722	11	L	Hs_ps1-2	PF10034.8
ENSP00000490722	11	L	Hs_ps1-2	PF10034.8
ENSP00000490722	7	L	Hs_ps1-2	PF10034.8
ENSP00000490722	3	L	Hs_ps1-2	PF10034.8
ENSP00000315988	5	E	Hs_ps1-2	PF10034.8
ENSP00000315988	5	E	Hs_ps1-2	PF10034.8
ENSP00000315988	7	E	Hs_ps1-2	PF10034.8
ENSP00000315988	4	E	Hs_ps1-2	PF10034.8
ENSP00000315988	6	E	Hs_ps1-2	PF10034.8
ENSP00000315988	3	E	Hs_ps1-2	PF10034.8
ENSP00000315988	4	E	Hs_ps1-2	PF10034.8
ENSP00000315988	3	E	Hs_ps1-2	PF10034.8
ENSP00000315988	5	E	Hs_ps1-2	PF10034.8
ENSP00000315988	5	E	Hs_ps1-2	PF10034.8
ENSP00000315988	16	H	Hs_ps1-2	PF10034.8
ENSP00000315988	5	H	Hs_ps1-2	PF10034.8
ENSP00000315988	11	H	Hs_ps1-2	PF10034.8
ENSP00000315988	12	H	Hs_ps1-2	PF10034.8
ENSP00000315988	31	H	Hs_ps1-2	PF10034.8
ENSP00000315988	20	H	Hs_ps1-2	PF10034.8
ENSP00000315988	13	H	Hs_ps1-2	PF10034.8
ENSP00000315988	21	H	Hs_ps1-2	PF10034.8
ENSP00000315988	40	H	Hs_ps1-2	PF10034.8
ENSP00000315988	24	H	Hs_ps1-2	PF10034.8
ENSP00000315988	26	H	Hs_ps1-2	PF10034.8
ENSP00000315988	28	H	Hs_ps1-2	PF10034.8
ENSP00000315988	13	H	Hs_ps1-2	PF10034.8
ENSP00000315988	34	H	Hs_ps1-2	PF10034.8
ENSP00000315988	22	H	Hs_ps1-2	PF10034.8
ENSP00000315988	46	H	Hs_ps1-2	PF10034.8
ENSP00000315988	10	H	Hs_ps1-2	PF10034.8
ENSP00000315988	9	H	Hs_ps1-2	PF10034.8
ENSP00000315988	13	H	Hs_ps1-2	PF10034.8
ENSP00000315988	10	H	Hs_ps1-2	PF10034.8
ENSP00000315988	8	H	Hs_ps1-2	PF10034.8
ENSP00000315988	8	L	Hs_ps1-2	PF10034.8
ENSP00000315988	4	L	Hs_ps1-2	PF10034.8
ENSP00000315988	1	L	Hs_ps1-2	PF10034.8
ENSP00000315988	7	L	Hs_ps1-2	PF10034.8
ENSP00000315988	6	L	Hs_ps1-2	PF10034.8
ENSP00000315988	17	L	Hs_ps1-2	PF10034.8
ENSP00000315988	2	L	Hs_ps1-2	PF10034.8
ENSP00000315988	5	L	Hs_ps1-2	PF10034.8
ENSP00000315988	6	L	Hs_ps1-2	PF10034.8
ENSP00000315988	4	L	Hs_ps1-2	PF10034.8
ENSP00000315988	2	L	Hs_ps1-2	PF10034.8
ENSP00000315988	1	L	Hs_ps1-2	PF10034.8
ENSP00000315988	4	L	Hs_ps1-2	PF10034.8
ENSP00000315988	4	L	Hs_ps1-2	PF10034.8
ENSP00000315988	6	L	Hs_ps1-2	PF10034.8
ENSP00000315988	9	L	Hs_ps1-2	PF10034.8
ENSP00000315988	15	L	Hs_ps1-2	PF10034.8
ENSP00000315988	1	L	Hs_ps1-2	PF10034.8
ENSP00000315988	12	L	Hs_ps1-2	PF10034.8
ENSP00000315988	6	L	Hs_ps1-2	PF10034.8
ENSP00000315988	1	L	Hs_ps1-2	PF10034.8
ENSP00000315988	4	L	Hs_ps1-2	PF10034.8
ENSP00000315988	8	L	Hs_ps1-2	PF10034.8
ENSP00000315988	4	L	Hs_ps1-2	PF10034.8
ENSP00000315988	4	L	Hs_ps1-2	PF10034.8
ENSP00000315988	29	L	Hs_ps1-2	PF10034.8
ENSP00000315988	6	L	Hs_ps1-2	PF10034.8
ENSP00000315988	2	L	Hs_ps1-2	PF10034.8
ENSP00000383178	10	H	Hs_ps1-2	PF06367.15
ENSP00000383178	13	H	Hs_ps1-2	PF06367.15
ENSP00000383178	15	H	Hs_ps1-2	PF06367.15
ENSP00000383178	25	H	Hs_ps1-2	PF06367.15
ENSP00000383178	12	H	Hs_ps1-2	PF06367.15
ENSP00000383178	11	H	Hs_ps1-2	PF06367.15
ENSP00000383178	13	H	Hs_ps1-2	PF06367.15
ENSP00000383178	13	H	Hs_ps1-2	PF06367.15
ENSP00000383178	18	H	Hs_ps1-2	PF06367.15
ENSP00000383178	4	L	Hs_ps1-2	PF06367.15
ENSP00000383178	3	L	Hs_ps1-2	PF06367.15
ENSP00000383178	5	L	Hs_ps1-2	PF06367.15
ENSP00000383178	3	L	Hs_ps1-2	PF06367.15
ENSP00000383178	3	L	Hs_ps1-2	PF06367.15
ENSP00000383178	8	L	Hs_ps1-2	PF06367.15
ENSP00000383178	5	L	Hs_ps1-2	PF06367.15
ENSP00000383178	7	L	Hs_ps1-2	PF06367.15
ENSP00000383178	8	L	Hs_ps1-2	PF06367.15
ENSP00000376410	15	H	Hs_ps1-2	PF06367.15
ENSP00000376410	9	H	Hs_ps1-2	PF06367.15
ENSP00000376410	16	H	Hs_ps1-2	PF06367.15
ENSP00000376410	25	H	Hs_ps1-2	PF06367.15
ENSP00000376410	14	H	Hs_ps1-2	PF06367.15
ENSP00000376410	7	H	Hs_ps1-2	PF06367.15
ENSP00000376410	12	H	Hs_ps1-2	PF06367.15
ENSP00000376410	13	H	Hs_ps1-2	PF06367.15
ENSP00000376410	15	H	Hs_ps1-2	PF06367.15
ENSP00000376410	4	L	Hs_ps1-2	PF06367.15
ENSP00000376410	5	L	Hs_ps1-2	PF06367.15
ENSP00000376410	4	L	Hs_ps1-2	PF06367.15
ENSP00000376410	3	L	Hs_ps1-2	PF06367.15
ENSP00000376410	3	L	Hs_ps1-2	PF06367.15
ENSP00000376410	8	L	Hs_ps1-2	PF06367.15
ENSP00000376410	5	L	Hs_ps1-2	PF06367.15
ENSP00000376410	8	L	Hs_ps1-2	PF06367.15
ENSP00000376410	10	L	Hs_ps1-2	PF06367.15
ENSP00000383178	14	H	Hs_ps1-2	PF06371.12
ENSP00000383178	9	H	Hs_ps1-2	PF06371.12
ENSP00000383178	12	H	Hs_ps1-2	PF06371.12
ENSP00000383178	10	H	Hs_ps1-2	PF06371.12
ENSP00000383178	14	H	Hs_ps1-2	PF06371.12
ENSP00000383178	24	H	Hs_ps1-2	PF06371.12
ENSP00000383178	15	H	Hs_ps1-2	PF06371.12
ENSP00000383178	5	H	Hs_ps1-2	PF06371.12
ENSP00000383178	11	H	Hs_ps1-2	PF06371.12
ENSP00000383178	4	L	Hs_ps1-2	PF06371.12
ENSP00000383178	4	L	Hs_ps1-2	PF06371.12
ENSP00000383178	14	L	Hs_ps1-2	PF06371.12
ENSP00000383178	4	L	Hs_ps1-2	PF06371.12
ENSP00000383178	4	L	Hs_ps1-2	PF06371.12
ENSP00000383178	9	L	Hs_ps1-2	PF06371.12
ENSP00000383178	4	L	Hs_ps1-2	PF06371.12
ENSP00000383178	2	L	Hs_ps1-2	PF06371.12
ENSP00000383178	6	L	Hs_ps1-2	PF06371.12
ENSP00000376410	9	H	Hs_ps1-2	PF06371.12
ENSP00000376410	11	H	Hs_ps1-2	PF06371.12
ENSP00000376410	25	H	Hs_ps1-2	PF06371.12
ENSP00000376410	17	H	Hs_ps1-2	PF06371.12
ENSP00000376410	5	H	Hs_ps1-2	PF06371.12
ENSP00000376410	11	H	Hs_ps1-2	PF06371.12
ENSP00000376410	3	L	Hs_ps1-2	PF06371.12
ENSP00000376410	4	L	Hs_ps1-2	PF06371.12
ENSP00000376410	7	L	Hs_ps1-2	PF06371.12
ENSP00000376410	4	L	Hs_ps1-2	PF06371.12
ENSP00000376410	2	L	Hs_ps1-2	PF06371.12
ENSP00000376410	6	L	Hs_ps1-2	PF06371.12
ENSP00000364543	3	E	Hs_ps1-2	PF08148.11
ENSP00000364543	6	E	Hs_ps1-2	PF08148.11
ENSP00000364543	10	H	Hs_ps1-2	PF08148.11
ENSP00000364543	12	H	Hs_ps1-2	PF08148.11
ENSP00000364543	23	H	Hs_ps1-2	PF08148.11
ENSP00000364543	8	H	Hs_ps1-2	PF08148.11
ENSP00000364543	12	H	Hs_ps1-2	PF08148.11
ENSP00000364543	6	H	Hs_ps1-2	PF08148.11
ENSP00000364543	22	H	Hs_ps1-2	PF08148.11
ENSP00000364543	15	H	Hs_ps1-2	PF08148.11
ENSP00000364543	2	L	Hs_ps1-2	PF08148.11
ENSP00000364543	3	L	Hs_ps1-2	PF08148.11
ENSP00000364543	7	L	Hs_ps1-2	PF08148.11
ENSP00000364543	12	L	Hs_ps1-2	PF08148.11
ENSP00000364543	6	L	Hs_ps1-2	PF08148.11
ENSP00000364543	1	L	Hs_ps1-2	PF08148.11
ENSP00000364543	3	L	Hs_ps1-2	PF08148.11
ENSP00000364543	7	L	Hs_ps1-2	PF08148.11
ENSP00000364543	3	L	Hs_ps1-2	PF08148.11
ENSP00000364543	2	L	Hs_ps1-2	PF08148.11
ENSP00000358596	3	E	Hs_ps1-2	PF00782.19
ENSP00000358596	6	E	Hs_ps1-2	PF00782.19
ENSP00000358596	8	E	Hs_ps1-2	PF00782.19
ENSP00000358596	5	E	Hs_ps1-2	PF00782.19
ENSP00000358596	4	H	Hs_ps1-2	PF00782.19
ENSP00000358596	6	H	Hs_ps1-2	PF00782.19
ENSP00000358596	18	H	Hs_ps1-2	PF00782.19
ENSP00000358596	13	H	Hs_ps1-2	PF00782.19
ENSP00000358596	11	H	Hs_ps1-2	PF00782.19
ENSP00000358596	3	L	Hs_ps1-2	PF00782.19
ENSP00000358596	1	L	Hs_ps1-2	PF00782.19
ENSP00000358596	3	L	Hs_ps1-2	PF00782.19
ENSP00000358596	11	L	Hs_ps1-2	PF00782.19
ENSP00000358596	6	L	Hs_ps1-2	PF00782.19
ENSP00000358596	4	L	Hs_ps1-2	PF00782.19
ENSP00000358596	5	L	Hs_ps1-2	PF00782.19
ENSP00000358596	4	L	Hs_ps1-2	PF00782.19
ENSP00000358596	7	L	Hs_ps1-2	PF00782.19
ENSP00000346160	1	E	Hs_ps1-2	PF00782.19
ENSP00000346160	6	E	Hs_ps1-2	PF00782.19
ENSP00000346160	9	E	Hs_ps1-2	PF00782.19
ENSP00000346160	6	E	Hs_ps1-2	PF00782.19
ENSP00000346160	6	H	Hs_ps1-2	PF00782.19
ENSP00000346160	17	H	Hs_ps1-2	PF00782.19
ENSP00000346160	13	H	Hs_ps1-2	PF00782.19
ENSP00000346160	11	H	Hs_ps1-2	PF00782.19
ENSP00000346160	8	L	Hs_ps1-2	PF00782.19
ENSP00000346160	3	L	Hs_ps1-2	PF00782.19
ENSP00000346160	11	L	Hs_ps1-2	PF00782.19
ENSP00000346160	6	L	Hs_ps1-2	PF00782.19
ENSP00000346160	3	L	Hs_ps1-2	PF00782.19
ENSP00000346160	5	L	Hs_ps1-2	PF00782.19
ENSP00000346160	4	L	Hs_ps1-2	PF00782.19
ENSP00000346160	7	L	Hs_ps1-2	PF00782.19
ENSP00000340609	3	E	Hs_ps1-2	PF00782.19
ENSP00000340609	6	E	Hs_ps1-2	PF00782.19
ENSP00000340609	8	E	Hs_ps1-2	PF00782.19
ENSP00000340609	5	E	Hs_ps1-2	PF00782.19
ENSP00000340609	9	H	Hs_ps1-2	PF00782.19
ENSP00000340609	18	H	Hs_ps1-2	PF00782.19
ENSP00000340609	13	H	Hs_ps1-2	PF00782.19
ENSP00000340609	11	H	Hs_ps1-2	PF00782.19
ENSP00000340609	5	L	Hs_ps1-2	PF00782.19
ENSP00000340609	3	L	Hs_ps1-2	PF00782.19
ENSP00000340609	18	L	Hs_ps1-2	PF00782.19
ENSP00000340609	7	L	Hs_ps1-2	PF00782.19
ENSP00000340609	4	L	Hs_ps1-2	PF00782.19
ENSP00000340609	5	L	Hs_ps1-2	PF00782.19
ENSP00000340609	4	L	Hs_ps1-2	PF00782.19
ENSP00000340609	6	L	Hs_ps1-2	PF00782.19
ENSP00000271385	3	E	Hs_ps1-2	PF00782.19
ENSP00000271385	6	E	Hs_ps1-2	PF00782.19
ENSP00000271385	9	E	Hs_ps1-2	PF00782.19
ENSP00000271385	5	E	Hs_ps1-2	PF00782.19
ENSP00000271385	5	H	Hs_ps1-2	PF00782.19
ENSP00000271385	6	H	Hs_ps1-2	PF00782.19
ENSP00000271385	20	H	Hs_ps1-2	PF00782.19
ENSP00000271385	15	H	Hs_ps1-2	PF00782.19
ENSP00000271385	11	H	Hs_ps1-2	PF00782.19
ENSP00000271385	2	L	Hs_ps1-2	PF00782.19
ENSP00000271385	1	L	Hs_ps1-2	PF00782.19
ENSP00000271385	3	L	Hs_ps1-2	PF00782.19
ENSP00000271385	17	L	Hs_ps1-2	PF00782.19
ENSP00000271385	4	L	Hs_ps1-2	PF00782.19
ENSP00000271385	4	L	Hs_ps1-2	PF00782.19
ENSP00000271385	4	L	Hs_ps1-2	PF00782.19
ENSP00000271385	3	L	Hs_ps1-2	PF00782.19
ENSP00000271385	6	L	Hs_ps1-2	PF00782.19
ENSP00000357088	5	E	Hs_ps1-2	PF00782.19
ENSP00000357088	15	H	Hs_ps1-2	PF00782.19
ENSP00000357088	13	H	Hs_ps1-2	PF00782.19
ENSP00000357088	11	H	Hs_ps1-2	PF00782.19
ENSP00000357088	4	L	Hs_ps1-2	PF00782.19
ENSP00000357088	5	L	Hs_ps1-2	PF00782.19
ENSP00000357088	4	L	Hs_ps1-2	PF00782.19
ENSP00000357088	8	L	Hs_ps1-2	PF00782.19
ENSP00000332274	6	E	Hs_ps1-2	PF00782.19
ENSP00000332274	3	H	Hs_ps1-2	PF00782.19
ENSP00000332274	13	H	Hs_ps1-2	PF00782.19
ENSP00000332274	4	L	Hs_ps1-2	PF00782.19
ENSP00000332274	5	L	Hs_ps1-2	PF00782.19
ENSP00000332274	3	L	Hs_ps1-2	PF00782.19
ENSP00000296513	5	E	Hs_ps1-2	PF00035.25
ENSP00000296513	8	E	Hs_ps1-2	PF00035.25
ENSP00000296513	12	H	Hs_ps1-2	PF00035.25
ENSP00000296513	5	L	Hs_ps1-2	PF00035.25
ENSP00000296513	8	L	Hs_ps1-2	PF00035.25
ENSP00000296513	12	L	Hs_ps1-2	PF00035.25
ENSP00000418693	4	E	Hs_ps1-2	PF06544.11
ENSP00000418693	4	E	Hs_ps1-2	PF06544.11
ENSP00000418693	6	E	Hs_ps1-2	PF06544.11
ENSP00000418693	4	E	Hs_ps1-2	PF06544.11
ENSP00000418693	13	H	Hs_ps1-2	PF06544.11
ENSP00000418693	13	H	Hs_ps1-2	PF06544.11
ENSP00000418693	4	L	Hs_ps1-2	PF06544.11
ENSP00000418693	3	L	Hs_ps1-2	PF06544.11
ENSP00000418693	5	L	Hs_ps1-2	PF06544.11
ENSP00000418693	2	L	Hs_ps1-2	PF06544.11
ENSP00000418693	5	L	Hs_ps1-2	PF06544.11
ENSP00000418693	13	L	Hs_ps1-2	PF06544.11
ENSP00000481542	2	E	Hs_ps1-2	PF06758.12
ENSP00000481542	5	H	Hs_ps1-2	PF06758.12
ENSP00000481542	10	H	Hs_ps1-2	PF06758.12
ENSP00000481542	7	H	Hs_ps1-2	PF06758.12
ENSP00000481542	8	H	Hs_ps1-2	PF06758.12
ENSP00000481542	5	L	Hs_ps1-2	PF06758.12
ENSP00000481542	2	L	Hs_ps1-2	PF06758.12
ENSP00000481542	10	L	Hs_ps1-2	PF06758.12
ENSP00000481542	11	L	Hs_ps1-2	PF06758.12
ENSP00000481542	1	L	Hs_ps1-2	PF06758.12
ENSP00000481542	6	H	Hs_ps1-2	PF06758.12
ENSP00000481542	11	H	Hs_ps1-2	PF06758.12
ENSP00000481542	10	H	Hs_ps1-2	PF06758.12
ENSP00000481542	8	H	Hs_ps1-2	PF06758.12
ENSP00000481542	4	L	Hs_ps1-2	PF06758.12
ENSP00000481542	2	L	Hs_ps1-2	PF06758.12
ENSP00000481542	5	L	Hs_ps1-2	PF06758.12
ENSP00000481542	3	L	Hs_ps1-2	PF06758.12
ENSP00000481542	4	H	Hs_ps1-2	PF06758.12
ENSP00000481542	3	H	Hs_ps1-2	PF06758.12
ENSP00000481542	7	H	Hs_ps1-2	PF06758.12
ENSP00000481542	3	H	Hs_ps1-2	PF06758.12
ENSP00000481542	11	L	Hs_ps1-2	PF06758.12
ENSP00000481542	5	L	Hs_ps1-2	PF06758.12
ENSP00000481542	22	L	Hs_ps1-2	PF06758.12
ENSP00000481542	1	L	Hs_ps1-2	PF06758.12
ENSP00000481542	3	H	Hs_ps1-2	PF06758.12
ENSP00000481542	3	H	Hs_ps1-2	PF06758.12
ENSP00000481542	36	L	Hs_ps1-2	PF06758.12
ENSP00000481542	3	L	Hs_ps1-2	PF06758.12
ENSP00000481542	5	E	Hs_ps1-2	PF06758.12
ENSP00000481542	3	L	Hs_ps1-2	PF06758.12
ENSP00000316114	6	E	Hs_ps1-2	PF07039.10
ENSP00000316114	9	E	Hs_ps1-2	PF07039.10
ENSP00000316114	5	E	Hs_ps1-2	PF07039.10
ENSP00000316114	2	E	Hs_ps1-2	PF07039.10
ENSP00000316114	6	E	Hs_ps1-2	PF07039.10
ENSP00000316114	8	E	Hs_ps1-2	PF07039.10
ENSP00000316114	6	E	Hs_ps1-2	PF07039.10
ENSP00000316114	8	L	Hs_ps1-2	PF07039.10
ENSP00000316114	5	L	Hs_ps1-2	PF07039.10
ENSP00000316114	16	L	Hs_ps1-2	PF07039.10
ENSP00000316114	21	L	Hs_ps1-2	PF07039.10
ENSP00000316114	5	L	Hs_ps1-2	PF07039.10
ENSP00000316114	8	L	Hs_ps1-2	PF07039.10
ENSP00000316114	15	L	Hs_ps1-2	PF07039.10
ENSP00000370724	3	E	Hs_ps1-2	PF07159.11
ENSP00000370724	5	E	Hs_ps1-2	PF07159.11
ENSP00000370724	7	E	Hs_ps1-2	PF07159.11
ENSP00000370724	38	H	Hs_ps1-2	PF07159.11
ENSP00000370724	40	H	Hs_ps1-2	PF07159.11
ENSP00000370724	26	H	Hs_ps1-2	PF07159.11
ENSP00000370724	13	H	Hs_ps1-2	PF07159.11
ENSP00000370724	5	H	Hs_ps1-2	PF07159.11
ENSP00000370724	11	H	Hs_ps1-2	PF07159.11
ENSP00000370724	16	H	Hs_ps1-2	PF07159.11
ENSP00000370724	17	H	Hs_ps1-2	PF07159.11
ENSP00000370724	3	H	Hs_ps1-2	PF07159.11
ENSP00000370724	10	H	Hs_ps1-2	PF07159.11
ENSP00000370724	14	H	Hs_ps1-2	PF07159.11
ENSP00000370724	8	L	Hs_ps1-2	PF07159.11
ENSP00000370724	4	L	Hs_ps1-2	PF07159.11
ENSP00000370724	9	L	Hs_ps1-2	PF07159.11
ENSP00000370724	9	L	Hs_ps1-2	PF07159.11
ENSP00000370724	6	L	Hs_ps1-2	PF07159.11
ENSP00000370724	1	L	Hs_ps1-2	PF07159.11
ENSP00000370724	4	L	Hs_ps1-2	PF07159.11
ENSP00000370724	8	L	Hs_ps1-2	PF07159.11
ENSP00000370724	14	L	Hs_ps1-2	PF07159.11
ENSP00000370724	15	L	Hs_ps1-2	PF07159.11
ENSP00000370724	3	L	Hs_ps1-2	PF07159.11
ENSP00000370724	8	L	Hs_ps1-2	PF07159.11
ENSP00000304078	6	E	Hs_ps1-2	PF07894.11
ENSP00000304078	7	E	Hs_ps1-2	PF07894.11
ENSP00000304078	6	E	Hs_ps1-2	PF07894.11
ENSP00000304078	3	E	Hs_ps1-2	PF07894.11
ENSP00000304078	6	E	Hs_ps1-2	PF07894.11
ENSP00000304078	6	E	Hs_ps1-2	PF07894.11
ENSP00000304078	8	E	Hs_ps1-2	PF07894.11
ENSP00000304078	5	E	Hs_ps1-2	PF07894.11
ENSP00000304078	13	H	Hs_ps1-2	PF07894.11
ENSP00000304078	11	H	Hs_ps1-2	PF07894.11
ENSP00000304078	11	H	Hs_ps1-2	PF07894.11
ENSP00000304078	16	H	Hs_ps1-2	PF07894.11
ENSP00000304078	12	H	Hs_ps1-2	PF07894.11
ENSP00000304078	8	H	Hs_ps1-2	PF07894.11
ENSP00000304078	4	H	Hs_ps1-2	PF07894.11
ENSP00000304078	2	L	Hs_ps1-2	PF07894.11
ENSP00000304078	7	L	Hs_ps1-2	PF07894.11
ENSP00000304078	51	L	Hs_ps1-2	PF07894.11
ENSP00000304078	8	L	Hs_ps1-2	PF07894.11
ENSP00000304078	3	L	Hs_ps1-2	PF07894.11
ENSP00000304078	3	L	Hs_ps1-2	PF07894.11
ENSP00000304078	6	L	Hs_ps1-2	PF07894.11
ENSP00000304078	3	L	Hs_ps1-2	PF07894.11
ENSP00000304078	4	L	Hs_ps1-2	PF07894.11
ENSP00000304078	19	L	Hs_ps1-2	PF07894.11
ENSP00000304078	1	L	Hs_ps1-2	PF07894.11
ENSP00000304078	3	L	Hs_ps1-2	PF07894.11
ENSP00000304078	5	L	Hs_ps1-2	PF07894.11
ENSP00000304078	2	L	Hs_ps1-2	PF07894.11
ENSP00000343871	2	E	Hs_ps1-2	PF08409.10
ENSP00000343871	20	H	Hs_ps1-2	PF08409.10
ENSP00000343871	3	H	Hs_ps1-2	PF08409.10
ENSP00000343871	5	L	Hs_ps1-2	PF08409.10
ENSP00000343871	8	L	Hs_ps1-2	PF08409.10
ENSP00000343871	4	L	Hs_ps1-2	PF08409.10
ENSP00000448112	20	H	Hs_ps1-2	PF08409.10
ENSP00000448112	3	H	Hs_ps1-2	PF08409.10
ENSP00000448112	8	L	Hs_ps1-2	PF08409.10
ENSP00000448112	4	L	Hs_ps1-2	PF08409.10
ENSP00000409667	7	E	Hs_ps1-2	PF08952.10
ENSP00000409667	1	L	Hs_ps1-2	PF08952.10
ENSP00000397673	18	H	Hs_ps1-2	PF09004.9
ENSP00000397673	4	L	Hs_ps1-2	PF09004.9
ENSP00000251166	5	E	Hs_ps1-2	PF08953.10
ENSP00000251166	7	E	Hs_ps1-2	PF08953.10
ENSP00000251166	4	E	Hs_ps1-2	PF08953.10
ENSP00000251166	7	E	Hs_ps1-2	PF08953.10
ENSP00000251166	6	L	Hs_ps1-2	PF08953.10
ENSP00000251166	6	L	Hs_ps1-2	PF08953.10
ENSP00000251166	5	L	Hs_ps1-2	PF08953.10
ENSP00000251166	6	L	Hs_ps1-2	PF08953.10
ENSP00000251166	6	E	Hs_ps1-2	PF08953.10
ENSP00000251166	4	E	Hs_ps1-2	PF08953.10
ENSP00000251166	8	E	Hs_ps1-2	PF08953.10
ENSP00000251166	7	E	Hs_ps1-2	PF08953.10
ENSP00000251166	5	E	Hs_ps1-2	PF08953.10
ENSP00000251166	4	L	Hs_ps1-2	PF08953.10
ENSP00000251166	5	L	Hs_ps1-2	PF08953.10
ENSP00000251166	6	L	Hs_ps1-2	PF08953.10
ENSP00000251166	4	L	Hs_ps1-2	PF08953.10
ENSP00000251166	5	L	Hs_ps1-2	PF08953.10
ENSP00000385727	4	E	Hs_ps1-2	PF08926.10
ENSP00000385727	5	E	Hs_ps1-2	PF08926.10
ENSP00000385727	5	E	Hs_ps1-2	PF08926.10
ENSP00000385727	11	H	Hs_ps1-2	PF08926.10
ENSP00000385727	11	H	Hs_ps1-2	PF08926.10
ENSP00000385727	7	H	Hs_ps1-2	PF08926.10
ENSP00000385727	3	H	Hs_ps1-2	PF08926.10
ENSP00000385727	19	L	Hs_ps1-2	PF08926.10
ENSP00000385727	12	L	Hs_ps1-2	PF08926.10
ENSP00000385727	4	L	Hs_ps1-2	PF08926.10
ENSP00000385727	12	L	Hs_ps1-2	PF08926.10
ENSP00000385727	5	L	Hs_ps1-2	PF08926.10
ENSP00000385727	5	L	Hs_ps1-2	PF08926.10
ENSP00000385727	3	L	Hs_ps1-2	PF08926.10
ENSP00000251691	1	H	Hs_ps1-2	PF09324.9
ENSP00000251691	14	H	Hs_ps1-2	PF09324.9
ENSP00000251691	24	H	Hs_ps1-2	PF09324.9
ENSP00000251691	6	L	Hs_ps1-2	PF09324.9
ENSP00000251691	5	L	Hs_ps1-2	PF09324.9
ENSP00000251691	1	L	Hs_ps1-2	PF09324.9
ENSP00000401701	7	E	Hs_ps1-2	PF09342.10
ENSP00000401701	3	E	Hs_ps1-2	PF09342.10
ENSP00000401701	3	E	Hs_ps1-2	PF09342.10
ENSP00000401701	9	E	Hs_ps1-2	PF09342.10
ENSP00000401701	10	E	Hs_ps1-2	PF09342.10
ENSP00000401701	11	E	Hs_ps1-2	PF09342.10
ENSP00000401701	6	E	Hs_ps1-2	PF09342.10
ENSP00000401701	2	E	Hs_ps1-2	PF09342.10
ENSP00000401701	5	E	Hs_ps1-2	PF09342.10
ENSP00000401701	3	L	Hs_ps1-2	PF09342.10
ENSP00000401701	2	L	Hs_ps1-2	PF09342.10
ENSP00000401701	3	L	Hs_ps1-2	PF09342.10
ENSP00000401701	4	L	Hs_ps1-2	PF09342.10
ENSP00000401701	7	L	Hs_ps1-2	PF09342.10
ENSP00000401701	12	L	Hs_ps1-2	PF09342.10
ENSP00000401701	4	L	Hs_ps1-2	PF09342.10
ENSP00000401701	3	L	Hs_ps1-2	PF09342.10
ENSP00000401701	12	L	Hs_ps1-2	PF09342.10
ENSP00000333003	7	E	Hs_ps1-2	PF09342.10
ENSP00000333003	2	E	Hs_ps1-2	PF09342.10
ENSP00000333003	3	E	Hs_ps1-2	PF09342.10
ENSP00000333003	5	E	Hs_ps1-2	PF09342.10
ENSP00000333003	9	E	Hs_ps1-2	PF09342.10
ENSP00000333003	11	E	Hs_ps1-2	PF09342.10
ENSP00000333003	6	E	Hs_ps1-2	PF09342.10
